timestamp [ms],T_set [deg C],T_boiler [deg C],T_brew_group [deg C],pwm_boiler [%],pwm_brew_group [%],pump_on
2237541,95.00,95.03,95.03,1.87,17.92,False
2238541,95.00,95.03,95.03,1.87,17.92,False
2239541,95.00,95.03,94.99,1.87,18.67,False
2240541,95.00,95.03,94.99,1.87,18.67,False
2241541,95.00,95.07,94.99,1.72,18.67,False
2242541,95.00,95.03,94.99,1.86,18.68,False
2243541,95.00,94.99,94.99,2.01,18.68,False
2244541,95.00,95.03,94.99,1.86,18.68,False
2245541,95.00,95.07,95.03,1.71,17.92,False
2246541,95.00,95.07,95.03,1.70,17.91,False
2247541,95.00,95.07,94.99,1.70,18.67,False
2248541,95.00,95.03,94.99,1.84,18.67,False
2249541,95.00,95.03,94.99,1.85,18.67,False
2250541,95.00,95.03,94.99,1.84,18.67,False
2251541,95.00,95.07,95.03,1.69,17.91,False
2252541,95.00,95.03,94.99,1.84,18.67,False
2253541,95.00,94.99,94.99,1.99,18.67,False
2254541,95.00,95.03,94.99,1.84,18.67,False
2255541,95.00,94.99,94.99,1.99,18.67,False
2256541,95.00,94.99,94.99,1.99,18.67,False
2257541,95.00,95.03,94.99,1.84,18.67,False
2258541,95.00,94.99,94.99,1.99,18.67,False
2259541,95.00,94.99,95.03,1.99,17.92,False
2260541,95.00,95.03,94.99,1.84,18.67,False
2261541,95.00,95.03,94.99,1.83,18.67,False
2262541,95.00,94.99,94.99,1.98,18.67,False
2263541,95.00,94.99,94.99,1.99,18.67,False
2264541,95.00,94.99,94.99,1.99,18.67,False
2265541,95.00,94.99,94.99,1.99,18.67,False
2266541,95.00,94.99,95.03,1.99,17.92,False
2267541,95.00,94.99,94.99,1.99,18.67,False
2268541,95.00,94.99,94.99,1.99,18.67,False
2269541,95.00,94.96,94.99,2.14,18.67,False
2270541,95.00,94.96,94.99,2.14,18.67,False
2271541,95.00,94.96,95.03,2.15,17.92,False
2272541,95.00,94.96,94.99,2.15,18.67,False
2273541,95.00,94.96,95.03,2.15,17.91,False
2274541,95.00,94.96,94.99,2.15,18.67,False
2275541,95.00,94.96,94.99,2.15,18.67,False
2276541,95.00,94.96,94.99,2.16,18.67,False
2277541,95.00,94.96,94.99,2.16,18.67,False
2278541,95.00,94.92,94.99,2.31,18.67,False
2279541,95.00,94.96,94.99,2.17,18.67,False
2280541,95.00,94.96,94.96,2.17,19.43,False
2281541,95.00,94.92,94.99,2.32,18.68,False
2282541,95.00,94.92,94.99,2.33,18.68,False
2283541,95.00,94.92,94.99,2.33,18.68,False
2284541,95.00,94.92,95.03,2.34,17.92,False
2285541,95.00,94.88,94.99,2.49,18.68,False
2286541,95.00,94.92,94.96,2.35,19.44,False
2287541,95.00,94.92,95.03,2.35,17.92,False
2288541,95.00,94.92,94.99,2.35,18.68,False
2289541,95.00,94.88,95.03,2.51,17.92,False
2290541,95.00,94.92,94.96,2.37,19.43,False
2291541,95.00,94.92,94.99,2.37,18.68,False
2292541,95.00,94.92,94.99,2.37,18.68,False
2293541,95.00,94.96,95.03,2.23,17.92,False
2294541,95.00,94.96,95.03,2.22,17.92,False
2295541,95.00,94.88,94.99,2.53,18.67,False
2296541,95.00,94.92,94.99,2.39,18.68,False
2297541,95.00,94.96,95.03,2.24,17.92,False
2298541,95.00,94.96,94.99,2.24,18.67,False
2299541,95.00,94.96,95.03,2.24,17.91,False
2300541,95.00,94.96,94.99,2.24,18.67,False
2301541,95.00,94.96,94.99,2.25,18.67,False
2302541,95.00,94.96,95.03,2.25,17.91,False
2303541,95.00,94.99,94.99,2.10,18.67,False
2304541,95.00,94.96,95.07,2.25,17.15,False
2305541,95.00,94.96,95.03,2.25,17.90,False
2306541,95.00,94.96,95.03,2.26,17.90,False
2307541,95.00,94.99,95.03,2.11,17.90,False
2308541,95.00,94.96,95.07,2.25,17.14,False
2309541,95.00,94.99,95.03,2.11,17.89,False
2310541,95.00,94.96,95.07,2.26,17.13,False
2311541,95.00,94.96,95.03,2.26,17.88,False
2312541,95.00,94.99,94.99,2.12,18.63,False
2313541,95.00,94.99,95.03,2.11,17.87,False
2314541,95.00,94.99,94.99,2.11,18.63,False
2315541,95.00,94.99,94.99,2.11,18.63,False
2316541,95.00,94.99,95.07,2.11,17.11,False
2317541,95.00,94.99,95.03,2.11,17.87,False
2318541,95.00,95.03,95.03,1.96,17.86,False
2319541,95.00,94.99,95.03,2.11,17.86,False
2320541,95.00,95.07,95.03,1.81,17.86,False
2321541,95.00,95.07,95.03,1.80,17.85,False
2322541,95.00,95.07,94.99,1.80,18.61,False
2323541,95.00,95.03,95.03,1.95,17.85,False
2324541,95.00,95.03,94.99,1.95,18.61,False
2325541,95.00,95.03,94.99,1.95,18.61,False
2326541,95.00,95.03,95.03,1.94,17.85,False
2327541,95.00,94.99,95.03,2.09,17.85,False
2328541,95.00,95.03,95.03,1.95,17.84,False
2329541,95.00,95.03,95.03,1.94,17.84,False
2330541,95.00,95.03,95.03,1.94,17.84,False
2331541,95.00,94.99,94.99,2.09,18.59,False
2332541,95.00,94.99,94.99,2.09,18.59,False
2333541,95.00,95.03,94.96,1.94,19.35,False
2334541,95.00,94.99,94.99,2.09,18.60,False
2335541,95.00,94.99,94.99,2.09,18.60,False
2336541,95.00,95.03,95.03,1.94,17.84,False
2337541,95.00,95.03,94.99,1.94,18.60,False
2338541,95.00,95.03,94.99,1.94,18.60,False
2339541,95.00,95.03,94.99,1.93,18.60,False
2340541,95.00,95.03,94.99,1.93,18.60,False
2341541,95.00,94.99,95.03,2.08,17.84,False
2342541,95.00,95.03,95.03,1.93,17.84,False
2343541,95.00,94.96,94.96,2.23,19.35,False
2344541,95.00,94.96,95.03,2.24,17.84,False
2345541,95.00,94.99,95.03,2.09,17.83,False
2346541,95.00,94.99,94.96,2.09,19.35,False
2347541,95.00,94.99,94.99,2.09,18.59,False
2348541,95.00,94.99,94.99,2.09,18.60,False
2349541,95.00,94.99,95.03,2.09,17.84,False
2350541,95.00,94.96,94.99,2.24,18.59,False
2351541,95.00,94.99,95.03,2.09,17.83,False
2352541,95.00,95.03,94.99,1.94,18.59,False
2353541,95.00,94.99,94.99,2.09,18.59,False
2354541,95.00,94.99,94.99,2.09,18.59,False
2355541,95.00,94.99,94.96,2.09,19.35,False
2356541,95.00,94.96,94.99,2.24,18.60,False
2357541,95.00,94.99,94.96,2.10,19.36,False
2358541,95.00,95.03,94.99,1.94,18.60,False
2359541,95.00,94.99,94.99,2.09,18.60,False
2360541,95.00,94.99,94.99,2.09,18.60,False
2361541,95.00,94.99,94.99,2.09,18.60,False
2362541,95.00,95.03,94.99,1.94,18.60,False
2363541,95.00,94.99,94.96,2.09,19.36,False
2364541,95.00,95.03,94.99,1.94,18.61,False
2365541,95.00,94.99,94.99,2.09,18.61,False
2366541,95.00,95.03,94.99,1.94,18.61,False
2367541,95.00,95.07,94.99,1.79,18.61,False
2368541,95.00,94.99,94.99,2.08,18.61,False
2369541,95.00,95.03,94.99,1.94,18.61,False
2370541,95.00,94.99,94.99,2.08,18.61,False
2371541,95.00,95.03,95.03,1.93,17.86,False
2372541,95.00,95.03,94.99,1.93,18.61,False
2373541,95.00,95.03,94.99,1.93,18.61,False
2374541,95.00,95.03,94.99,1.93,18.61,False
2375541,95.00,95.07,95.03,1.78,17.85,False
2376541,95.00,95.07,94.99,1.77,18.61,False
2377541,95.00,95.03,94.99,1.91,18.61,False
2378541,95.00,95.07,95.03,1.77,17.85,False
2379541,95.00,94.99,94.99,2.06,18.61,False
2380541,95.00,95.07,95.03,1.77,17.85,False
2381541,95.00,95.11,94.99,1.61,18.61,False
2382541,95.00,95.07,94.99,1.75,18.61,False
2383541,95.00,95.11,94.99,1.60,18.61,False
2384541,95.00,95.07,95.03,1.74,17.85,False
2385541,95.00,95.07,94.99,1.74,18.60,False
2386541,95.00,95.07,94.99,1.74,18.60,False
2387541,95.00,95.03,95.03,1.88,17.85,False
2388541,95.00,95.03,95.03,1.88,17.84,False
2389541,95.00,95.07,94.96,1.73,19.36,False
2390541,95.00,95.07,95.03,1.73,17.84,False
2391541,95.00,94.99,94.99,2.02,18.60,False
2392541,95.00,95.03,95.03,1.88,17.84,False
2393541,95.00,95.03,94.99,1.87,18.60,False
2394541,95.00,95.03,94.99,1.87,18.60,False
2395541,95.00,95.03,94.99,1.87,18.60,False
2396541,95.00,94.99,94.99,2.02,18.60,False
2397541,95.00,95.03,94.99,1.87,18.60,False
2398541,95.00,95.03,95.03,1.87,17.84,False
2399541,95.00,95.03,95.03,1.87,17.84,False
2400541,95.00,94.99,94.99,2.01,18.59,False
2401541,95.00,94.99,95.03,2.02,17.84,False
2402541,95.00,94.99,95.03,2.02,17.83,False
2403541,95.00,94.99,94.99,2.02,18.59,False
2404541,95.00,95.03,94.99,1.87,18.59,False
2405541,95.00,94.99,95.07,2.01,17.07,False
2406541,95.00,95.03,94.99,1.87,18.58,False
2407541,95.00,94.99,94.99,2.01,18.58,False
2408541,95.00,94.96,94.99,2.17,18.58,False
2409541,95.00,94.96,95.03,2.17,17.83,False
2410541,95.00,94.96,94.99,2.17,18.58,False
2411541,95.00,94.99,95.03,2.03,17.82,False
2412541,95.00,94.99,94.99,2.02,18.58,False
2413541,95.00,94.99,94.99,2.02,18.58,False
2414541,95.00,94.96,94.99,2.17,18.58,False
2415541,95.00,94.96,94.99,2.18,18.58,False
2416541,95.00,94.96,95.03,2.18,17.82,False
2417541,95.00,94.92,95.03,2.33,17.82,False
2418541,95.00,94.96,94.99,2.19,18.58,False
2419541,95.00,94.96,94.99,2.19,18.58,False
2420541,95.00,94.92,94.99,2.34,18.58,False
2421541,95.00,94.88,94.99,2.50,18.58,False
2422541,95.00,94.92,94.99,2.36,18.58,False
2423541,95.00,94.92,94.99,2.36,18.58,False
2424541,95.00,94.88,95.03,2.51,17.82,False
2425541,95.00,94.88,94.99,2.52,18.58,False
2426541,95.00,94.92,94.99,2.38,18.58,False
2427541,95.00,94.92,94.99,2.38,18.58,False
2428541,95.00,94.92,94.99,2.38,18.58,False
2429541,95.00,94.96,94.99,2.24,18.58,False
2430541,95.00,94.92,94.99,2.39,18.58,False
2431541,95.00,94.92,94.99,2.39,18.58,False
2432541,95.00,94.96,94.99,2.25,18.58,False
2433541,95.00,94.92,94.99,2.40,18.58,False
2434541,95.00,94.96,94.99,2.25,18.58,False
2435541,95.00,94.96,95.03,2.25,17.82,False
2436541,95.00,94.99,95.03,2.11,17.82,False
2437541,95.00,94.99,94.99,2.10,18.58,False
2438541,95.00,94.96,94.99,2.25,18.58,False
2439541,95.00,94.99,95.03,2.11,17.82,False
2440541,95.00,94.96,95.03,2.25,17.82,False
2441541,95.00,94.99,95.03,2.11,17.81,False
2442541,95.00,94.99,95.03,2.11,17.81,False
2443541,95.00,94.99,95.03,2.11,17.81,False
2444541,95.00,94.99,95.03,2.11,17.80,False
2445541,95.00,94.99,94.99,2.11,18.56,False
2446541,95.00,94.99,95.03,2.11,17.80,False
2447541,95.00,94.99,95.03,2.11,17.80,False
2448541,95.00,94.99,95.03,2.11,17.79,False
2449541,95.00,95.03,95.03,1.96,17.79,False
2450541,95.00,94.99,95.03,2.10,17.79,False
2451541,95.00,94.99,94.99,2.11,18.54,False
2452541,95.00,94.99,94.99,2.11,18.55,False
2453541,95.00,95.03,94.99,1.96,18.55,False
2454541,95.00,94.99,94.99,2.10,18.55,False
2455541,95.00,94.96,94.99,2.26,18.55,False
2456541,95.00,95.07,94.99,1.82,18.55,False
2457541,95.00,94.99,94.99,2.10,18.55,False
2458541,95.00,94.99,94.99,2.11,18.55,False
2459541,95.00,94.99,94.99,2.11,18.55,False
2460541,95.00,95.03,95.03,1.96,17.79,False
2461541,95.00,95.03,94.99,1.95,18.55,False
2462541,95.00,95.03,94.99,1.95,18.55,False
2463541,95.00,94.99,94.99,2.10,18.55,False
2464541,95.00,94.99,95.03,2.10,17.79,False
2465541,95.00,95.03,95.03,1.95,17.79,False
2466541,95.00,95.03,94.96,1.95,19.30,False
2467541,95.00,94.99,94.99,2.10,18.55,False
2468541,95.00,95.07,94.99,1.80,18.55,False
2469541,95.00,95.03,95.03,1.94,17.79,False
2470541,95.00,94.99,95.03,2.09,17.79,False
2471541,95.00,95.03,94.99,1.95,18.54,False
2472541,95.00,94.99,94.99,2.09,18.54,False
2473541,95.00,95.03,94.99,1.95,18.54,False
2474541,95.00,95.03,94.99,1.94,18.54,False
2475541,95.00,95.03,94.99,1.94,18.54,False
2476541,95.00,94.99,94.99,2.09,18.55,False
2477541,95.00,95.03,95.03,1.94,17.79,False
2478541,95.00,95.07,94.99,1.79,18.54,False
2479541,95.00,95.03,94.99,1.93,18.54,False
2480541,95.00,94.99,95.03,2.08,17.79,False
2481541,95.00,95.03,95.03,1.94,17.78,False
2482541,95.00,94.99,95.03,2.08,17.78,False
2483541,95.00,95.03,94.99,1.93,18.53,False
2484541,95.00,95.03,94.99,1.93,18.54,False
2485541,95.00,95.03,94.99,1.93,18.54,False
2486541,95.00,94.99,94.99,2.07,18.54,False
2487541,95.00,95.03,95.03,1.93,17.78,False
2488541,95.00,95.03,94.99,1.92,18.53,False
2489541,95.00,95.07,94.99,1.77,18.53,False
2490541,95.00,94.99,94.99,2.06,18.54,False
2491541,95.00,95.03,94.96,1.92,19.30,False
2492541,95.00,94.99,95.03,2.07,17.78,False
2493541,95.00,95.03,95.03,1.92,17.78,False
2494541,95.00,95.03,95.03,1.92,17.78,False
2495541,95.00,95.03,94.99,1.92,18.53,False
2496541,95.00,94.99,95.03,2.06,17.77,False
2497541,95.00,94.99,94.99,2.07,18.53,False
2498541,95.00,94.96,94.99,2.22,18.53,False
2499541,95.00,95.03,95.03,1.92,17.77,False
2500541,95.00,94.99,94.99,2.06,18.53,False
2501541,95.00,94.99,94.99,2.07,18.53,False
2502541,95.00,94.99,95.03,2.07,17.77,False
2503541,95.00,94.99,95.07,2.07,17.01,False
2504541,95.00,94.99,94.99,2.07,18.52,False
2505541,95.00,94.99,95.03,2.07,17.76,False
2506541,95.00,94.99,95.03,2.07,17.76,False
2507541,95.00,94.96,94.99,2.22,18.51,False
2508541,95.00,94.99,95.03,2.08,17.75,False
2509541,95.00,94.99,94.99,2.07,18.51,False
2510541,95.00,94.92,95.03,2.37,17.75,False
2511541,95.00,94.96,94.99,2.23,18.51,False
2512541,95.00,94.96,94.96,2.23,19.27,False
2513541,95.00,94.96,95.03,2.23,17.75,False
2514541,95.00,94.96,95.03,2.24,17.75,False
2515541,95.00,94.99,94.99,2.09,18.51,False
2516541,95.00,94.96,94.99,2.24,18.51,False
2517541,95.00,94.96,94.99,2.24,18.51,False
2518541,95.00,94.92,95.03,2.39,17.75,False
2519541,95.00,94.96,94.99,2.25,18.50,False
2520541,95.00,94.96,94.99,2.25,18.51,False
2521541,95.00,94.96,94.99,2.25,18.51,False
2522541,95.00,94.96,95.03,2.25,17.75,False
2523541,95.00,94.99,95.03,2.11,17.74,False
2524541,95.00,94.99,95.03,2.10,17.74,False
2525541,95.00,94.99,95.03,2.10,17.74,False
2526541,95.00,94.96,95.03,2.25,17.74,False
2527541,95.00,94.99,95.03,2.11,17.73,False
2528541,95.00,95.03,94.99,1.96,18.49,False
2529541,95.00,94.96,95.03,2.25,17.73,False
2530541,95.00,94.96,94.99,2.26,18.49,False
2531541,95.00,94.99,95.03,2.11,17.73,False
2532541,95.00,95.03,95.03,1.96,17.72,False
2533541,95.00,95.03,95.03,1.96,17.72,False
2534541,95.00,95.03,95.07,1.95,16.96,False
2535541,95.00,95.03,95.03,1.95,17.71,False
2536541,95.00,95.07,95.07,1.80,16.95,False
2537541,95.00,95.03,95.03,1.94,17.70,False
2538541,95.00,95.07,95.03,1.80,17.70,False
2539541,95.00,95.07,95.03,1.79,17.69,False
2540541,95.00,95.03,94.96,1.94,19.21,False
2541541,95.00,95.07,95.03,1.79,17.70,False
2542541,95.00,95.03,94.99,1.93,18.45,False
2543541,95.00,95.11,95.03,1.63,17.69,False
2544541,95.00,95.03,94.99,1.92,18.45,False
2545541,95.00,95.03,95.03,1.93,17.69,False
2546541,95.00,95.03,95.03,1.92,17.69,False
2547541,95.00,95.07,95.03,1.77,17.68,False
2548541,95.00,95.03,95.03,1.92,17.68,False
2549541,95.00,95.07,94.99,1.77,18.44,False
2550541,95.00,95.07,95.03,1.76,17.68,False
2551541,95.00,95.07,94.99,1.76,18.43,False
2552541,95.00,95.07,94.99,1.75,18.44,False
2553541,95.00,95.07,94.99,1.75,18.44,False
2554541,95.00,95.07,95.03,1.75,17.68,False
2555541,95.00,95.11,94.99,1.59,18.43,False
2556541,95.00,95.11,95.03,1.59,17.68,False
2557541,95.00,95.07,95.03,1.73,17.67,False
2558541,95.00,95.11,95.03,1.58,17.67,False
2559541,95.00,95.11,95.03,1.57,17.67,False
2560541,95.00,95.11,94.99,1.57,18.42,False
2561541,95.00,95.07,94.99,1.71,18.42,False
2562541,95.00,95.07,94.99,1.71,18.42,False
2563541,95.00,95.07,94.99,1.71,18.42,False
2564541,95.00,95.07,94.96,1.70,19.18,False
2565541,95.00,95.07,94.96,1.70,19.19,False
2566541,95.00,95.07,95.03,1.70,17.67,False
2567541,95.00,95.07,94.99,1.69,18.43,False
2568541,95.00,95.07,95.03,1.69,17.67,False
2569541,95.00,95.07,95.03,1.69,17.67,False
2570541,95.00,94.99,94.96,1.98,19.18,False
2571541,95.00,95.03,94.99,1.84,18.43,False
2572541,95.00,95.03,94.96,1.83,19.19,False
2573541,95.00,94.99,95.03,1.98,17.67,False
2574541,95.00,94.99,94.99,1.99,18.43,False
2575541,95.00,94.99,94.99,1.99,18.43,False
2576541,95.00,95.03,95.03,1.84,17.67,False
2577541,95.00,94.96,94.99,2.13,18.43,False
2578541,95.00,94.99,94.99,1.99,18.43,False
2579541,95.00,95.03,95.03,1.84,17.67,False
2580541,95.00,94.99,94.96,1.98,19.19,False
2581541,95.00,94.96,94.99,2.14,18.43,False
2582541,95.00,94.99,94.99,1.99,18.43,False
2583541,95.00,94.96,94.96,2.14,19.19,False
2584541,95.00,94.96,95.03,2.14,17.68,False
2585541,95.00,94.99,94.99,2.00,18.43,False
2586541,95.00,94.96,94.96,2.14,19.19,False
2587541,95.00,94.99,95.03,2.00,17.68,False
2588541,95.00,94.96,94.99,2.15,18.44,False
2589541,95.00,94.96,94.99,2.15,18.44,False
2590541,95.00,94.96,94.99,2.15,18.44,False
2591541,95.00,94.96,95.03,2.16,17.68,False
2592541,95.00,94.96,94.99,2.16,18.43,False
2593541,95.00,94.96,95.03,2.16,17.68,False
2594541,95.00,94.96,95.03,2.16,17.67,False
2595541,95.00,94.96,95.03,2.16,17.67,False
2596541,95.00,94.96,94.96,2.17,19.18,False
2597541,95.00,94.88,94.99,2.47,18.43,False
2598541,95.00,94.92,95.03,2.33,17.67,False
2599541,95.00,94.92,95.03,2.33,17.67,False
2600541,95.00,94.92,95.03,2.34,17.67,False
2601541,95.00,94.92,95.07,2.34,16.90,False
2602541,95.00,94.88,95.03,2.49,17.66,False
2603541,95.00,94.88,95.03,2.50,17.65,False
2604541,95.00,94.92,95.03,2.36,17.65,False
2605541,95.00,94.88,95.03,2.51,17.65,False
2606541,95.00,94.92,95.07,2.37,16.88,False
2607541,95.00,94.84,95.03,2.67,17.64,False
2608541,95.00,94.88,95.03,2.54,17.63,False
2609541,95.00,94.88,95.07,2.54,16.87,False
2610541,95.00,94.88,95.03,2.54,17.62,False
2611541,95.00,94.88,94.99,2.55,18.38,False
2612541,95.00,94.92,95.03,2.41,17.62,False
2613541,95.00,94.88,95.03,2.56,17.62,False
2614541,95.00,94.88,95.03,2.57,17.61,False
2615541,95.00,94.92,94.99,2.42,18.37,False
2616541,95.00,94.88,95.03,2.57,17.61,False
2617541,95.00,94.92,94.99,2.43,18.37,False
2618541,95.00,94.92,95.03,2.43,17.61,False
2619541,95.00,94.88,94.99,2.59,18.37,False
2620541,95.00,94.92,95.03,2.45,17.61,False
2621541,95.00,94.92,95.03,2.45,17.60,False
2622541,95.00,94.92,95.03,2.45,17.60,False
2623541,95.00,94.88,94.99,2.60,18.36,False
2624541,95.00,94.92,95.03,2.46,17.60,False
2625541,95.00,94.92,94.99,2.46,18.35,False
2626541,95.00,94.96,95.03,2.32,17.60,False
2627541,95.00,94.96,95.03,2.32,17.59,False
2628541,95.00,94.92,95.03,2.47,17.59,False
2629541,95.00,94.96,94.99,2.33,18.35,False
2630541,95.00,94.96,95.03,2.33,17.59,False
2631541,95.00,94.92,94.99,2.48,18.34,False
2632541,95.00,94.96,95.03,2.34,17.58,False
2633541,95.00,94.96,95.03,2.34,17.58,False
2634541,95.00,94.92,94.99,2.49,18.34,False
2635541,95.00,94.99,94.99,2.20,18.34,False
2636541,95.00,94.96,94.96,2.34,19.10,False
2637541,95.00,94.96,94.99,2.34,18.34,False
2638541,95.00,94.96,94.99,2.35,18.34,False
2639541,95.00,94.96,95.03,2.35,17.58,False
2640541,95.00,94.96,94.99,2.35,18.34,False
2641541,95.00,94.99,94.99,2.20,18.34,False
2642541,95.00,94.99,94.99,2.20,18.34,False
2643541,95.00,95.03,94.99,2.05,18.34,False
2644541,95.00,94.99,95.03,2.20,17.58,False
2645541,95.00,94.99,94.99,2.20,18.34,False
2646541,95.00,95.03,94.99,2.05,18.34,False
2647541,95.00,94.99,95.03,2.19,17.58,False
2648541,95.00,95.03,94.99,2.05,18.34,False
2649541,95.00,94.99,94.99,2.19,18.34,False
2650541,95.00,94.99,95.03,2.20,17.58,False
2651541,95.00,95.03,94.99,2.05,18.34,False
2652541,95.00,94.99,95.03,2.19,17.58,False
2653541,95.00,95.03,95.03,2.05,17.58,False
2654541,95.00,95.03,95.03,2.04,17.57,False
2655541,95.00,95.07,94.99,1.89,18.33,False
2656541,95.00,95.03,95.03,2.03,17.57,False
2657541,95.00,95.03,95.03,2.04,17.57,False
2658541,95.00,95.03,94.99,2.03,18.32,False
2659541,95.00,95.07,95.03,1.88,17.56,False
2660541,95.00,95.07,95.03,1.88,17.56,False
2661541,95.00,95.03,95.03,2.02,17.56,False
2662541,95.00,95.03,95.03,2.02,17.55,False
2663541,95.00,95.03,94.99,2.02,18.31,False
2664541,95.00,95.03,94.99,2.02,18.31,False
2665541,95.00,95.03,95.03,2.02,17.55,False
2666541,95.00,95.03,95.03,2.02,17.55,False
2667541,95.00,95.03,94.99,2.02,18.31,False
2668541,95.00,95.07,94.99,1.87,18.31,False
2669541,95.00,95.11,94.99,1.71,18.31,False
2670541,95.00,95.03,94.99,2.00,18.31,False
2671541,95.00,95.07,95.03,1.85,17.55,False
2672541,95.00,95.11,94.99,1.70,18.30,False
2673541,95.00,95.07,95.03,1.84,17.55,False
2674541,95.00,95.07,95.03,1.84,17.54,False
2675541,95.00,95.07,95.03,1.84,17.54,False
2676541,95.00,95.03,94.99,1.98,18.30,False
2677541,95.00,95.03,94.96,1.98,19.06,False
2678541,95.00,95.07,94.99,1.83,18.30,False
2679541,95.00,95.11,95.03,1.68,17.54,False
2680541,95.00,95.11,94.99,1.67,18.30,False
2681541,95.00,95.11,94.99,1.66,18.30,False
2682541,95.00,95.11,95.03,1.66,17.54,False
2683541,95.00,95.14,94.99,1.50,18.30,False
2684541,95.00,95.11,94.99,1.64,18.30,False
2685541,95.00,95.07,94.99,1.79,18.30,False
2686541,95.00,95.07,94.99,1.79,18.30,False
2687541,95.00,95.11,94.99,1.64,18.30,False
2688541,95.00,95.07,95.03,1.78,17.54,False
2689541,95.00,95.11,94.99,1.63,18.30,False
2690541,95.00,95.11,94.99,1.62,18.30,False
2691541,95.00,95.07,94.99,1.76,18.30,False
2692541,95.00,95.11,95.03,1.61,17.54,False
2693541,95.00,95.07,94.99,1.75,18.30,False
2694541,95.00,95.11,94.99,1.60,18.30,False
2695541,95.00,94.99,94.99,2.04,18.30,False
2696541,95.00,95.03,94.99,1.90,18.30,False
2697541,95.00,95.03,95.03,1.90,17.54,False
2698541,95.00,95.03,95.03,1.90,17.54,False
2699541,95.00,95.03,94.99,1.90,18.29,False
2700541,95.00,95.03,94.96,1.89,19.05,False
2701541,95.00,94.99,94.99,2.04,18.30,False
2702541,95.00,94.99,95.03,2.05,17.54,False
2703541,95.00,94.99,94.99,2.05,18.29,False
2704541,95.00,95.03,94.99,1.90,18.29,False
2705541,95.00,95.03,94.99,1.89,18.30,False
2706541,95.00,95.03,94.96,1.89,19.06,False
2707541,95.00,94.99,94.99,2.04,18.30,False
2708541,95.00,94.99,95.03,2.04,17.54,False
2709541,95.00,94.99,94.99,2.04,18.30,False
2710541,95.00,94.96,95.03,2.19,17.54,False
2711541,95.00,95.03,95.03,1.90,17.54,False
2712541,95.00,95.03,94.99,1.89,18.29,False
2713541,95.00,94.99,95.03,2.04,17.53,False
2714541,95.00,94.99,94.99,2.04,18.29,False
2715541,95.00,94.96,95.03,2.19,17.53,False
2716541,95.00,94.99,95.03,2.05,17.53,False
2717541,95.00,95.03,94.99,1.90,18.28,False
2718541,95.00,94.99,94.99,2.04,18.28,False
2719541,95.00,94.99,94.99,2.04,18.29,False
2720541,95.00,94.99,95.03,2.04,17.53,False
2721541,95.00,94.99,94.99,2.04,18.28,False
2722541,95.00,94.99,95.03,2.04,17.52,False
2723541,95.00,94.99,94.99,2.05,18.28,False
2724541,95.00,94.99,95.03,2.05,17.52,False
2725541,95.00,94.99,95.03,2.05,17.52,False
2726541,95.00,94.99,94.99,2.05,18.27,False
2727541,95.00,94.96,95.03,2.20,17.52,False
2728541,95.00,94.99,95.03,2.05,17.51,False
2729541,95.00,94.96,94.99,2.20,18.27,False
2730541,95.00,94.96,94.99,2.20,18.27,False
2731541,95.00,94.96,94.99,2.21,18.27,False
2732541,95.00,94.99,94.99,2.06,18.27,False
2733541,95.00,94.96,95.03,2.20,17.51,False
2734541,95.00,94.99,94.99,2.06,18.27,False
2735541,95.00,94.99,94.99,2.06,18.27,False
2736541,95.00,95.03,94.99,1.91,18.27,False
2737541,95.00,95.03,95.03,1.90,17.51,False
2738541,95.00,94.99,94.99,2.05,18.27,False
2739541,95.00,94.99,95.03,2.06,17.51,False
2740541,95.00,95.03,95.03,1.91,17.51,False
2741541,95.00,95.07,95.03,1.75,17.50,False
2742541,95.00,95.03,95.03,1.89,17.50,False
2743541,95.00,95.03,94.99,1.90,18.26,False
2744541,95.00,95.03,95.03,1.90,17.50,False
2745541,95.00,95.03,94.99,1.89,18.25,False
2746541,95.00,95.03,95.03,1.89,17.49,False
2747541,95.00,95.03,95.03,1.89,17.49,False
2748541,95.00,95.07,94.99,1.74,18.25,False
2749541,95.00,95.03,94.99,1.88,18.25,False
2750541,95.00,95.07,94.99,1.73,18.25,False
2751541,95.00,95.07,95.03,1.73,17.49,False
2752541,95.00,95.03,95.03,1.87,17.49,False
2753541,95.00,95.03,95.03,1.88,17.48,False
2754541,95.00,95.07,95.03,1.72,17.48,False
2755541,95.00,95.03,94.99,1.87,18.24,False
2756541,95.00,95.07,94.99,1.72,18.24,False
2757541,95.00,95.03,95.03,1.86,17.48,False
2758541,95.00,95.07,94.99,1.71,18.24,False
2759541,95.00,95.11,94.99,1.56,18.24,False
2760541,95.00,95.03,94.99,1.85,18.24,False
2761541,95.00,95.07,94.99,1.70,18.24,False
2762541,95.00,95.07,94.96,1.70,19.00,False
2763541,95.00,95.03,94.99,1.84,18.24,False
2764541,95.00,94.99,94.99,1.99,18.24,False
2765541,95.00,95.07,94.99,1.70,18.24,False
2766541,95.00,95.03,95.03,1.84,17.49,False
2767541,95.00,95.03,95.03,1.84,17.48,False
2768541,95.00,95.03,95.07,1.84,16.72,False
2769541,95.00,95.03,94.99,1.84,18.23,False
2770541,95.00,94.99,94.99,1.98,18.23,False
2771541,95.00,95.03,95.03,1.84,17.47,False
2772541,95.00,95.03,95.03,1.83,17.47,False
